This file is generated by Qt
45.2071,-13.522,49.1067
25.7813,-13.5195,43.8489
6.77454,-13.5158,37.4069
-9.77595,-13.5125,26.0899
-17.403,-13.5065,7.55054
-15.8555,-13.5061,-12.5219
-7.27694,-13.5067,-30.6404
11.4901,-13.5046,-37.7314
31.5294,-13.5009,-36.3848
48.7469,-13.5045,-25.8158
63.6527,-13.5029,-12.2457
80.6425,-13.5094,-1.61117
